0.4000 -36.72281988
0.4333 -36.72281988
0.4667 -36.72281988
0.5000 -36.72281988
0.5333 -36.72281988
0.5666 -36.72281988
0.6000 -36.72281988
0.6333 -36.72281988
0.6666 -36.72281988
0.7000 -36.72281988
